Card RFID/MAC Address;Driver;Targa;Nome della Sede / Sede secondaria;Tipologia di Presa;Identificativo della Sessione;Durata della sessione;Serial number e nome della Stazione di Ricarica;Fine sessione;Inizio sessione;Energia erogata
83604191;GS820JN;GS820JN;Gls Cosenza;TYPE2_C;1399f0ea-0819-45e2-b7b4-562c14383813;12h 42m 42s;21XK11T2J03BF01381 - Juice Box 10;10/02/2026 07:28:12;09/02/2026 18:45:29;25,09
83604189;GM709PN;GM709PN;Gls Cosenza;TYPE2_C;325556f4-9007-438b-a1ad-b68ba2a8f36c;12h 25m 0s;21XK11T2J03BF01379 - Juice Box 8;10/02/2026 06:29:21;09/02/2026 18:04:20;40,058
85073115;GS691VF2;GS691VF2;Gls Cosenza;TYPE2_C;76e6d1a8-6928-492e-86cc-de231d7de147;11h 45m 48s;21XK11T2J03BF00818 - Juice Box 2;10/02/2026 05:29:18;09/02/2026 17:43:30;19,512
83510720;GM100FB;GM100FB;Gls Cosenza;TYPE2_C;b09de828-9fac-41ac-8cdc-5bce3d7b0d32;14h 19m 23s;21XK11T2J03BF01380 - Juice Box 5;10/02/2026 07:26:06;09/02/2026 17:06:42;55,874
83511001;GM099FB;GM099FB;Gls Cosenza;TYPE2_C;006d6bee-8884-41fa-882c-a3e1f1c3f812;13h 13m 26s;21XK11T2J03BF01376 - Juice Box 3;10/02/2026 06:00:33;09/02/2026 16:47:06;55,56
83662927;GS824JN;GS824JN;Gls Cosenza;TYPE2_C;40c2e3d9-b62e-4591-9ad8-c78d2eea17d1;14h 25m 28s;21XK11T2J03BF00797 - Juice Box 4;10/02/2026 06:36:21;09/02/2026 16:10:52;55,45
85073112;GS827JN;GS827JN;Gls Cosenza;TYPE2_C;294feeb1-1bb2-469d-bd05-cda7d8fef9ae;14h 59m 32s;21XK11T2J03BF01377 - Juice Box 6;10/02/2026 06:55:19;09/02/2026 15:55:46;42,678
83604193;GS610JM;GS610JM;Gls Cosenza;TYPE2_C;d8426cfb-a415-4606-8cd6-e52e5a109430;3h 56m 52s;20XP22T3KK4AL01214 - Juice Pole 2 Prese;09/02/2026 18:56:06;09/02/2026 14:59:14;29,024
83601537;GM098FB;GM098FB;Gls Cosenza;TYPE2_C;27233415-945d-49dc-913e-930263d23783;16h 15m 46s;21XK11T2J03BF00793 - Juice Box 1;10/02/2026 05:33:35;09/02/2026 13:17:48;29,213
83601684;GS874LZ;GS874LZ;Gls Cosenza;TYPE2_C;a4db7e07-4d69-4117-a423-02308c5c1ec4;15h 36m 24s;23XK11M2J03BF00236 - Juice Box Dario;09/02/2026 08:21:52;08/02/2026 16:45:27;11,131
85073112;GS827JN;GS827JN;Gls Cosenza;TYPE2_C;4a5e4e57-ead0-4ec1-aea9-87f39d5049b2;43h 4m 24s;21XK11T2J03BF01379 - Juice Box 8;09/02/2026 06:42:29;07/02/2026 11:38:04;1,41
85073115;GS691VF2;GS691VF2;Gls Cosenza;TYPE2_C;ed180c50-0f46-4e31-95d2-614d7cc642b6;44h 23m 35s;20XP22T3KK4AL01214 - Juice Pole 2 Prese;09/02/2026 05:39:48;07/02/2026 09:16:12;22,554
85048280;GF923SW;GF923SW;Gls Cosenza;TYPE2_C;d1a9a3a2-4eb0-4556-84f2-7f2427a744c1;3h 8m 52s;21XK11T2J03BF01379 - Juice Box 8;07/02/2026 11:37:35;07/02/2026 08:28:42;21,456
83604193;GS610JM;GS610JM;Gls Cosenza;TYPE2_C;be0d6abb-7257-4e25-b730-4c583bf17ca0;3h 21m 23s;20XP22T3KK4AL01214 - Juice Pole 2 Prese;07/02/2026 11:39:22;07/02/2026 08:17:58;16,052
83601684;GS874LZ;GS874LZ;Gls Cosenza;TYPE2_C;ce419a85-afa8-4379-84f5-9de18177bbce;15h 23m 41s;23XK11M2J03BF00236 - Juice Box Dario;07/02/2026 10:18:36;06/02/2026 18:54:55;44,428
83604189;GM709PN;GM709PN;Gls Cosenza;TYPE2_C;962cfc33-f2d9-407d-8805-c3bb7d9a1b13;60h 23m 1s;21XK11T2J03BF01381 - Juice Box 10;09/02/2026 06:41:00;06/02/2026 18:17:58;41,34
83604192;GR628XD;GR628XD;Gls Cosenza;TYPE2_C;cdb9d050-89db-45c7-afa9-8607053710ca;61h 31m 44s;21XK11T2J03BF00818 - Juice Box 2;09/02/2026 06:46:20;06/02/2026 17:14:36;44,62
83604192;GR628XD;GR628XD;Gls Cosenza;TYPE2_C;b094040f-ce40-46a4-8a25-b1e8c22752b7;0h 0m 18s;21XK11T2J03BF00818 - Juice Box 2;06/02/2026 17:14:13;06/02/2026 17:13:59;0
83604192;GR628XD;GR628XD;Gls Cosenza;TYPE2_C;97a52b84-930b-4e05-83d0-9f6fc2c1f70b;0h 2m 46s;21XK11T2J03BF00818 - Juice Box 2;06/02/2026 17:14:15;06/02/2026 17:11:28;0,01
83510720;GM100FB;GM100FB;Gls Cosenza;TYPE2_C;1d626bd7-a267-4cf5-8b6f-7b3cedbd0ef8;62h 53m 27s;21XK11T2J03BF00817 - Juice Box 9;09/02/2026 07:27:46;06/02/2026 16:34:18;53,174
83511001;GM099FB;GM099FB;Gls Cosenza;TYPE2_C;e056e274-23f5-452b-b88f-be13f1ef2064;62h 5m 36s;21XK11T2J03BF01376 - Juice Box 3;09/02/2026 06:13:25;06/02/2026 16:07:49;42,114
83601661;GR637XD;GR637XD;Gls Cosenza;TYPE2_C;41eda16f-9171-4786-8177-8b91d2cbd671;63h 1m 43s;21XK11T2J03BF01380 - Juice Box 5;09/02/2026 07:02:56;06/02/2026 16:01:12;54,434
85073115;GS691VF2;GS691VF2;Gls Cosenza;TYPE2_C;dae599b6-cbbc-4045-b05b-98416a8601c4;0h 1m 43s;20XP22T3KK4AL01214 - Juice Pole 2 Prese;06/02/2026 15:59:22;06/02/2026 15:57:29;0
83662927;GS824JN;GS824JN;Gls Cosenza;TYPE2_C;8a6edeb2-ab5a-453e-bdf8-6d92fa3c696b;63h 1m 28s;21XK11T2J03BF00797 - Juice Box 4;09/02/2026 06:57:57;06/02/2026 15:56:28;63,55
85073115;GS691VF2;GS691VF2;Gls Cosenza;TYPE2_C;1ad2b8d5-21e2-4093-a6f6-0f9fffbb669c;0h 1m 44s;20XP22T3KK4AL01214 - Juice Pole 2 Prese;06/02/2026 15:57:28;06/02/2026 15:55:37;0
85073112;GS827JN;GS827JN;Gls Cosenza;TYPE2_C;f39f32de-1b93-47f7-89e6-d6c2a9147fc2;17h 19m 50s;21XK11T2J03BF01379 - Juice Box 8;07/02/2026 08:28:21;06/02/2026 15:08:30;29,5
83601537;GM098FB;GM098FB;Gls Cosenza;TYPE2_C;919f3295-6dad-46a6-9195-eb5e1a19db47;63h 43m 22s;21XK11T2J03BF00793 - Juice Box 1;09/02/2026 05:40:15;06/02/2026 13:56:52;27,949
85048281;GY024FX;GY024FX;Gls Cosenza;TYPE2_C;6014e43a-f313-423b-8eeb-a5e0920cf595;3h 22m 22s;21XK11T2J03BF01381 - Juice Box 10;06/02/2026 13:03:34;06/02/2026 09:41:11;25,794
85073096;HA748ME;HA748ME;Gls Cosenza;TYPE2_C;0642d08b-0b23-4861-b284-da7533a94dab;2h 57m 44s;21XK11T2J03BF01379 - Juice Box 8;06/02/2026 11:29:53;06/02/2026 08:32:08;21,008
83601659;GS690EP;GS690EP;Gls Cosenza;TYPE2_C;0fa2cec2-4c37-4bb4-8da7-85aa686dd31a;4h 46m 7s;21XK11T2J03BF00817 - Juice Box 9;06/02/2026 13:09:26;06/02/2026 08:23:18;35,644
83604192;GR628XD;GR628XD;Gls Cosenza;TYPE2_C;640a666b-6621-430b-b77f-6ac9b01ddd36;0h 0m 30s;21XK11T2J03BF00818 - Juice Box 2;06/02/2026 07:35:10;06/02/2026 07:34:40;0
83601661;GR637XD;GR637XD;Gls Cosenza;TYPE2_C;faec6738-8f7f-4eb9-b4b1-27c0cf1aa51d;0h 41m 26s;21XK11T2J03BF00793 - Juice Box 1;06/02/2026 06:43:45;06/02/2026 06:02:18;7,377
83601684;GS874LZ;GS874LZ;Gls Cosenza;TYPE2_C;1e95ff9b-d255-4f09-9286-ebedaccd44e7;11h 13m 44s;23XK11M2J03BF00236 - Juice Box Dario;06/02/2026 06:07:48;05/02/2026 18:54:03;41,53
83604192;GR628XD;GR628XD;Gls Cosenza;TYPE2_C;c9493c71-dd38-46d4-a90e-acfed5af0281;12h 41m 1s;21XK11T2J03BF00818 - Juice Box 2;06/02/2026 07:34:57;05/02/2026 18:53:56;47,778
83604189;GM709PN;GM709PN;Gls Cosenza;TYPE2_C;43e7178b-5200-4678-ab9f-d04e8b915cf9;11h 54m 39s;21XK11T2J03BF00817 - Juice Box 9;06/02/2026 06:32:08;05/02/2026 18:37:28;41,454
83510720;GM100FB;GM100FB;Gls Cosenza;TYPE2_C;a7d6745f-ec3d-4146-9584-9b4e2bb3c66c;13h 57m 51s;21XK11T2J03BF01380 - Juice Box 5;06/02/2026 07:09:46;05/02/2026 17:11:54;43,824
83510720;GM100FB;GM100FB;Gls Cosenza;TYPE2_C;9d1f9b41-e6fd-492e-824b-6e7829b02866;0h 0m 18s;21XK11T2J03BF01380 - Juice Box 5;05/02/2026 17:10:32;05/02/2026 17:10:18;0
83510720;GM100FB;GM100FB;Gls Cosenza;TYPE2_C;069fedb7-260c-4236-811b-4b6931c2f166;0h 1m 27s;21XK11T2J03BF01380 - Juice Box 5;05/02/2026 17:09:56;05/02/2026 17:08:28;0
83604191;GS820JN;GS820JN;Gls Cosenza;TYPE2_C;96084791-2fbd-4bb6-8821-df6e4da3b48d;0h 0m 0s;21XK11T2J03BF01377 - Juice Box 6;05/02/2026 17:08:04;05/02/2026 17:08:04;50,59
83511001;GM099FB;GM099FB;Gls Cosenza;TYPE2_C;49418013-4f58-4e3e-b3b9-886d1f141aea;13h 41m 53s;21XK11T2J03BF01376 - Juice Box 3;06/02/2026 06:08:00;05/02/2026 16:26:07;48,874
83662927;GS824JN;GS824JN;Gls Cosenza;TYPE2_C;6957cf1d-864c-4ee1-b16c-69fc15c9866b;15h 18m 30s;21XK11T2J03BF00797 - Juice Box 4;06/02/2026 07:02:07;05/02/2026 15:43:36;56,538
83662927;GS824JN;GS824JN;Gls Cosenza;TYPE2_C;096a189d-8090-4f45-ad19-e53d0956e100;0h 0m 36s;21XK11T2J03BF01376 - Juice Box 3;05/02/2026 15:43:38;05/02/2026 15:43:03;0
85073115;GS691VF2;GS691VF2;Gls Cosenza;TYPE2_C;c52234e7-2be7-4d55-9056-6187a1127276;13h 48m 9s;20XP22T3KK4AL01214 - Juice Pole 2 Prese;06/02/2026 05:30:10;05/02/2026 15:42:01;22,172
83662927;GS824JN;GS824JN;Gls Cosenza;TYPE2_C;91883f41-6139-4592-aca8-9f9a61936aa8;0h 0m 48s;21XK11T2J03BF00797 - Juice Box 4;05/02/2026 15:42:37;05/02/2026 15:41:54;0
85073115;GS691VF2;GS691VF2;Gls Cosenza;TYPE2_C;116d69b7-9a91-4b96-9e06-0f4c3e168a1a;0h 1m 35s;21XK11T2J03BF00818 - Juice Box 2;05/02/2026 15:42:49;05/02/2026 15:41:14;0
85073115;GS691VF2;GS691VF2;Gls Cosenza;TYPE2_C;cee7e323-00ea-49c7-9739-3bc2e23d2b10;0h 1m 22s;21XK11T2J03BF00818 - Juice Box 2;05/02/2026 15:40:44;05/02/2026 15:39:22;0
85073112;GS827JN;GS827JN;Gls Cosenza;TYPE2_C;34a98048-6991-4b71-9f36-6f5fd9eb755b;15h 17m 48s;21XK11T2J03BF01379 - Juice Box 8;06/02/2026 06:54:53;05/02/2026 15:37:04;37,37
85073112;GS827JN;GS827JN;Gls Cosenza;TYPE2_C;194a81b1-ba09-4def-889a-7275c233f182;0h 0m 39s;21XK11T2J03BF01379 - Juice Box 8;05/02/2026 15:35:39;05/02/2026 15:35:00;0,004
83601537;GM098FB;GM098FB;Gls Cosenza;TYPE2_C;a0eabcb4-7e0b-4283-9b73-3e34123cd08e;14h 12m 2s;21XK11T2J03BF00793 - Juice Box 1;06/02/2026 05:39:37;05/02/2026 15:27:34;29,652
83604193;GS610JM;GS610JM;Gls Cosenza;TYPE2_C;400c1188-7f30-48b5-83fa-6c07b35e204b;4h 13m 31s;20XP22T3KK4AL01214 - Juice Pole 2 Prese;05/02/2026 18:59:37;05/02/2026 14:46:05;32,056
85048280;GF923SW;GF923SW;Gls Cosenza;TYPE2_C;aac4576c-0127-4352-9dd7-e64efb3db93f;3h 30m 34s;20XP22T3KK4AL01214 - Juice Pole 2 Prese;05/02/2026 09:46:55;05/02/2026 06:16:21;17,386
83601684;GS874LZ;GS874LZ;Gls Cosenza;TYPE2_C;4e3fa157-def6-4a98-bbd8-b7b31f2e7a07;9h 51m 20s;23XK11M2J03BF00236 - Juice Box Dario;05/02/2026 08:22:20;04/02/2026 22:30:59;21,946
83604192;GR628XD;GR628XD;Gls Cosenza;TYPE2_C;a1c1843e-5f67-4925-b3e6-3babe05d355e;12h 20m 36s;21XK11T2J03BF01381 - Juice Box 10;05/02/2026 07:17:32;04/02/2026 18:56:55;58,738
83604192;GR628XD;GR628XD;Gls Cosenza;TYPE2_C;2b18aa31-f064-4ccd-81e2-e1ed0bcb7905;12h 22m 26s;21XK11T2J03BF01381 - Juice Box 10;05/02/2026 07:17:32;04/02/2026 18:55:05;0
83604189;GM709PN;GM709PN;Gls Cosenza;TYPE2_C;5c77d005-79c4-4363-a09d-00644f7ca171;12h 28m 33s;21XK11T2J03BF00817 - Juice Box 9;05/02/2026 06:29:10;04/02/2026 18:00:36;43,462
85048280;GF923SW;GF923SW;Gls Cosenza;TYPE2_C;c330166c-6812-468d-9341-90c36f7aebad;1h 51m 24s;20XP22T3KK4AL01214 - Juice Pole 2 Prese;04/02/2026 19:46:50;04/02/2026 17:55:26;12,754
83510720;GM100FB;GM100FB;Gls Cosenza;TYPE2_C;fb748e68-59fb-4768-affc-1e5087cca43b;14h 33m 16s;21XK11T2J03BF01379 - Juice Box 8;05/02/2026 07:24:15;04/02/2026 16:50:58;51,038
85073112;GS827JN;GS827JN;Gls Cosenza;TYPE2_C;0dc57440-1fbd-4f2a-8027-a98ebbfc5b10;14h 10m 9s;21XK11T2J03BF01380 - Juice Box 5;05/02/2026 06:55:44;04/02/2026 16:45:34;47,046
83662927;GS824JN;GS824JN;Gls Cosenza;TYPE2_C;f2d48b27-f0b6-417b-9868-61599eed5164;13h 55m 48s;21XK11T2J03BF00797 - Juice Box 4;05/02/2026 06:37:09;04/02/2026 16:41:20;62,968
83511001;GM099FB;GM099FB;Gls Cosenza;TYPE2_C;9b34088b-2835-475b-b56a-b3a5d5785398;13h 44m 22s;21XK11T2J03BF01376 - Juice Box 3;05/02/2026 06:08:45;04/02/2026 16:24:23;44,936
83604191;GS820JN;GS820JN;Gls Cosenza;TYPE2_C;e5bd7132-1e96-424d-ae34-a8ffb79a8292;15h 24m 17s;21XK11T2J03BF01377 - Juice Box 6;05/02/2026 07:17:55;04/02/2026 15:53:38;36,544
85073115;GS691VF2;GS691VF2;Gls Cosenza;TYPE2_C;cde2e2e0-f51a-47f5-904d-210af2bb2f61;14h 4m 48s;21XK11T2J03BF00818 - Juice Box 2;05/02/2026 05:30:42;04/02/2026 15:25:54;26,15
83601537;GM098FB;GM098FB;Gls Cosenza;TYPE2_C;cc358df7-39e8-4001-bbcb-5c8d48dd2b98;16h 27m 14s;21XK11T2J03BF00793 - Juice Box 1;05/02/2026 05:30:03;04/02/2026 13:02:48;34,694
85048281;GY024FX;GY024FX;Gls Cosenza;TYPE2_C;5081fa8b-dfba-4f69-a324-5884b83dc722;3h 18m 11s;21XK11T2J03BF00817 - Juice Box 9;04/02/2026 12:58:52;04/02/2026 09:40:40;36,134
83601684;GS874LZ;GS874LZ;Gls Cosenza;TYPE2_C;3bdcddc5-557a-4aa3-8f58-b08ca230f2a9;13h 8m 2s;23XK11M2J03BF00236 - Juice Box Dario;04/02/2026 08:31:04;03/02/2026 19:23:02;25,713
83604192;GR628XD;GR628XD;Gls Cosenza;TYPE2_C;d689724b-ac3b-4c82-a3b8-99debffbf8f5;10h 59m 1s;21XK11T2J03BF00817 - Juice Box 9;04/02/2026 05:53:30;03/02/2026 18:54:28;49,462
83604189;GM709PN;GM709PN;Gls Cosenza;TYPE2_C;f125b438-c9f7-4a05-af0e-5b7cffcbfbce;12h 18m 14s;21XK11T2J03BF00797 - Juice Box 4;04/02/2026 06:30:21;03/02/2026 18:12:06;28,87
83604189;GM709PN;GM709PN;Gls Cosenza;TYPE2_C;b7ea77ae-7c25-40fd-aca0-618e0462edc4;0h 1m 35s;21XK11T2J03BF00797 - Juice Box 4;03/02/2026 18:10:35;03/02/2026 18:09:00;0
83604191;GS820JN;GS820JN;Gls Cosenza;TYPE2_C;53abcdfc-cc3f-4e4b-b1e6-7df2f6e1b4b1;13h 21m 56s;21XK11T2J03BF01381 - Juice Box 10;04/02/2026 06:52:08;03/02/2026 17:30:11;49,264
83510720;GM100FB;GM100FB;Gls Cosenza;TYPE2_C;729b4999-c5bf-45d5-9997-062791640cd3;14h 10m 25s;21XK11T2J03BF01380 - Juice Box 5;04/02/2026 07:20:20;03/02/2026 17:09:54;46,1
83604191;GS820JN;GS820JN;Gls Cosenza;TYPE2_C;85ec25d2-8605-463a-a270-b46f5e5ccf37;1h 54m 39s;21XK11T2J03BF00817 - Juice Box 9;03/02/2026 18:53:12;03/02/2026 16:58:33;19,796
85073115;GS691VF2;GS691VF2;Gls Cosenza;TYPE2_C;94978d32-8a13-4bab-8740-36dbc57a73ce;12h 48m 41s;21XK11T2J03BF01379 - Juice Box 8;04/02/2026 05:29:41;03/02/2026 16:40:59;25,706
85073115;GS691VF2;GS691VF2;Gls Cosenza;TYPE2_C;372155bb-2f3b-441f-a8e8-266cc5c8c373;0h 0m 4s;21XK11T2J03BF00797 - Juice Box 4;03/02/2026 16:39:03;03/02/2026 16:39:03;0
85073115;GS691VF2;GS691VF2;Gls Cosenza;TYPE2_C;6b0217d7-38b2-45ea-a33e-95170e532b76;0h 1m 4s;21XK11T2J03BF00797 - Juice Box 4;03/02/2026 16:38:45;03/02/2026 16:37:41;0
83601661;GR637XD;GR637XD;Gls Cosenza;TYPE2_C;b516517e-835f-4b82-a8a5-107ff32a112c;14h 31m 48s;21XK11T2J03BF01377 - Juice Box 6;04/02/2026 07:02:59;03/02/2026 16:31:10;45,206
83511001;GM099FB;GM099FB;Gls Cosenza;TYPE2_C;2736ae59-4c25-48a1-b700-ff24aea4c82b;14h 1m 12s;21XK11T2J03BF00818 - Juice Box 2;04/02/2026 06:06:28;03/02/2026 16:05:16;40,666
83601659;GS690EP;GS690EP;Gls Cosenza;TYPE2_C;5e0fdce8-1698-42c0-85d4-564d029ae566;3h 40m 18s;20XP22T3KK4AL01214 - Juice Pole 2 Prese;03/02/2026 19:39:16;03/02/2026 15:58:57;39,694
83604193;GS610JM;GS610JM;Gls Cosenza;TYPE2_C;b1edade9-7234-4ddb-895f-bb6c9c97368c;3h 0m 36s;20XP22T3KK4AL01214 - Juice Pole 2 Prese;03/02/2026 18:55:42;03/02/2026 15:55:05;28,174
83662927;GS824JN;GS824JN;Gls Cosenza;TYPE2_C;dd3ddf5b-1ae7-4c84-be64-459a2bbe9b34;14h 50m 34s;21XK11T2J03BF01376 - Juice Box 3;04/02/2026 06:36:58;03/02/2026 15:46:23;48,192
83662927;GS824JN;GS824JN;Gls Cosenza;TYPE2_C;fb81b734-2819-4680-9956-5ee6b20667a2;0h 0m 54s;21XK11T2J03BF00797 - Juice Box 4;03/02/2026 15:46:27;03/02/2026 15:45:48;0
85073096;HA748ME;HA748ME;Gls Cosenza;TYPE2_C;cbee53d1-4818-40f1-b246-e7c24e1934c0;2h 46m 59s;20XP22T3KK4AL01214 - Juice Pole 2 Prese;03/02/2026 15:54:36;03/02/2026 13:07:37;20,566
83601537;GM098FB;GM098FB;Gls Cosenza;TYPE2_C;fb552e12-7c47-4356-af98-393b8b533e4a;16h 47m 41s;21XK11T2J03BF00793 - Juice Box 1;04/02/2026 05:29:50;03/02/2026 12:42:09;45,516
85048280;GF923SW;GF923SW;Gls Cosenza;TYPE2_C;c8d31289-3019-4bbb-8eec-d2827a1120b6;5h 4m 9s;20XP22T3KK4AL01214 - Juice Pole 2 Prese;03/02/2026 11:16:18;03/02/2026 06:12:09;14,362
83601684;GS874LZ;GS874LZ;Gls Cosenza;TYPE2_C;14c92f79-4970-4f14-b9c5-150042cb6f8b;13h 23m 10s;23XK11M2J03BF00236 - Juice Box Dario;03/02/2026 08:20:54;02/02/2026 18:57:43;34,706
83604192;GR628XD;GR628XD;Gls Cosenza;TYPE2_C;4096966f-13e7-410f-b311-e5db8f5ee378;11h 39m 10s;21XK11T2J03BF00797 - Juice Box 4;03/02/2026 06:28:17;02/02/2026 18:49:06;45,51
83604189;GM709PN;GM709PN;Gls Cosenza;TYPE2_C;e8c7fbf2-1ca3-4f5d-906a-352a9f10264b;13h 12m 36s;21XK11T2J03BF01381 - Juice Box 10;03/02/2026 06:41:42;02/02/2026 17:29:05;33,002
83510720;GM100FB;GM100FB;Gls Cosenza;TYPE2_C;ddb0c7ea-3b59-4416-b2b2-8b1ae96f07d5;14h 34m 30s;21XK11T2J03BF01379 - Juice Box 8;03/02/2026 07:20:01;02/02/2026 16:45:30;39,514
83604191;GS820JN;GS820JN;Gls Cosenza;TYPE2_C;cded8d16-3b4c-4c32-ac3a-142beb6f4677;14h 47m 31s;21XK11T2J03BF00817 - Juice Box 9;03/02/2026 07:32:54;02/02/2026 16:45:22;40,674
83511001;GM099FB;GM099FB;Gls Cosenza;TYPE2_C;2339cb13-2b31-4218-a3ab-6b87ead7a171;14h 2m 51s;21XK11T2J03BF01380 - Juice Box 5;03/02/2026 06:13:40;02/02/2026 16:10:48;42,72
85073115;GS691VF2;GS691VF2;Gls Cosenza;TYPE2_C;d4aca62b-c160-47d6-8605-11c2fedfaa4a;13h 16m 49s;21XK11T2J03BF00818 - Juice Box 2;03/02/2026 05:22:47;02/02/2026 16:05:58;25,016
83662927;GS824JN;GS824JN;Gls Cosenza;TYPE2_C;ab973a80-64ba-42dd-8a20-91fafb1c7c8e;14h 52m 26s;21XK11T2J03BF01376 - Juice Box 3;03/02/2026 06:57:17;02/02/2026 16:04:51;59,188
83662927;GS824JN;GS824JN;Gls Cosenza;TYPE2_C;7863ce3b-3c70-417d-a329-e5a678b0cc59;0h 0m 44s;21XK11T2J03BF00797 - Juice Box 4;02/02/2026 16:04:25;02/02/2026 16:03:56;0
85073115;GS691VF2;GS691VF2;Gls Cosenza;TYPE2_C;c08daa7a-fd27-4d35-aa75-1aba0467b6df;14h 19m 38s;21XK11T2J03BF01377 - Juice Box 6;03/02/2026 06:12:06;02/02/2026 15:52:27;52,086
83604193;GS610JM;GS610JM;Gls Cosenza;TYPE2_C;d5532f27-10fa-41e9-99af-237167850605;4h 3m 33s;20XP22T3KK4AL01214 - Juice Pole 2 Prese;02/02/2026 18:58:31;02/02/2026 14:54:58;29,8
83510720;GM100FB;GM100FB;Gls Cosenza;TYPE2_C;00ae7ec3-db34-435d-b45b-d58bb2d00723;0h 0m 22s;21XK11T2J03BF00819 - Juice Box 7;02/02/2026 07:25:42;02/02/2026 07:25:19;0
83604192;GR628XD;GR628XD;Gls Cosenza;TYPE2_C;dfcb6279-cf9b-4b23-a71c-9c5d64d0f2fc;0h 1m 35s;21XK11T2J03BF01381 - Juice Box 10;02/02/2026 06:12:48;02/02/2026 06:11:13;0
85048280;GF923SW;GF923SW;Gls Cosenza;TYPE2_C;4fa10bf7-52b7-4491-b426-686ca37490b8;4h 30m 42s;20XP22T3KK4AL01214 - Juice Pole 2 Prese;02/02/2026 10:10:20;02/02/2026 05:39:38;9,57
83601684;GS874LZ;GS874LZ;Gls Cosenza;TYPE2_C;eb87375a-18cd-4975-b194-850c3cd2e071;8h 44m 28s;23XK11M2J03BF00236 - Juice Box Dario;02/02/2026 08:12:38;01/02/2026 23:28:09;29,841
