Card RFID/MAC Address;Driver;Targa;Nome della Sede / Sede secondaria;Tipologia di Presa;Identificativo della Sessione;Durata della sessione;Serial number e nome della Stazione di Ricarica;Fine sessione;Inizio sessione;Energia erogata
85073115;GS691VF2;GS691VF2;Gls Cosenza;TYPE2_C;3369e07a-3df8-443d-9f0d-603b1f5d64a6;12h 51m 14s;21XK11T2J03BF01377 - Juice Box 6;13/01/2026 05:30:47;12/01/2026 16:39:32;23,076
83662927;GS824JN;GS824JN;Gls Cosenza;TYPE2_C;5c6820a2-b86a-47d0-a2cc-30ee76a9c9ed;13h 41m 36s;21XK11T2J03BF00797 - Juice Box 4;13/01/2026 06:16:55;12/01/2026 16:35:18;65,644
83511001;GM099FB;GM099FB;Gls Cosenza;TYPE2_C;d6a4fa09-122c-493d-816b-551617c5430e;13h 48m 3s;21XK11T2J03BF01376 - Juice Box 3;13/01/2026 06:08:59;12/01/2026 16:20:56;48,016
83604192;GR628XD;GR628XD;Gls Cosenza;TYPE2_C;3f8e5363-f696-418f-a96d-410c8933964f;15h 3m 0s;21XK11T2J03BF00818 - Juice Box 2;13/01/2026 07:23:24;12/01/2026 16:20:24;41,714
83601537;GM098FB;GM098FB;Gls Cosenza;TYPE2_C;2e78a5b8-d837-467d-93c7-eba86d36cf75;13h 51m 26s;21XK11T2J03BF00793 - Juice Box 1;13/01/2026 05:30:55;12/01/2026 15:39:28;56,817
83604193;GS610JM;GS610JM;Gls Cosenza;TYPE2_C;d7a78584-838a-47ac-871d-cc2c47dfa357;4h 32m 33s;20XP22T3KK4AL01214 - Juice Pole 2 Prese;12/01/2026 19:18:10;12/01/2026 14:45:37;27,546
85073096;HA748ME;HA748ME;Gls Cosenza;TYPE2_C;bc8abd9c-d0e1-455f-a28b-6bd2ba02d86d;7h 15m 44s;20XP22T3KK4AL01214 - Juice Pole 2 Prese;12/01/2026 20:28:00;12/01/2026 13:12:15;22,018
83510720;GM100FB;GM100FB;Gls Cosenza;TYPE2_C;e185c286-099e-442c-83db-182d47c0568d;0h 0m 8s;21XK11T2J03BF01379 - Juice Box 8;12/01/2026 07:20:47;12/01/2026 07:20:38;0
83604192;GR628XD;GR628XD;Gls Cosenza;TYPE2_C;6badd549-b507-407b-a715-ec6cd6e4a800;0h 0m 9s;21XK11T2J03BF01380 - Juice Box 5;12/01/2026 06:28:14;12/01/2026 06:28:04;0
83662927;GS824JN;GS824JN;Gls Cosenza;TYPE2_C;6e64863e-fba0-421d-a7c3-989e6d57c0ca;0h 0m 4s;21XK11T2J03BF00797 - Juice Box 4;12/01/2026 06:24:03;12/01/2026 06:23:58;0
83511001;GM099FB;GM099FB;Gls Cosenza;TYPE2_C;32ad712a-ebdf-485a-a6ec-34ec7ad61636;0h 0m 17s;21XK11T2J03BF01376 - Juice Box 3;12/01/2026 06:22:23;12/01/2026 06:22:10;0
85048280;GF923SW;GF923SW;Gls Cosenza;TYPE2_C;9184a761-9dcb-4732-adc9-6d95046bc883;4h 48m 20s;20XP22T3KK4AL01214 - Juice Pole 2 Prese;12/01/2026 10:26:00;12/01/2026 05:37:39;18,648
83601684;GS874LZ;GS874LZ;Gls Cosenza;TYPE2_C;04b94959-d674-417d-b254-f7e319639058;15h 28m 56s;23XK11M2J03BF00236 - Juice Box Dario;12/01/2026 08:15:44;11/01/2026 16:46:47;27,049
83604193;GS610JM;GS610JM;Gls Cosenza;TYPE2_C;659ba7ed-6048-415f-85a4-cb5037a79667;3h 45m 47s;20XP22T3KK4AL01214 - Juice Pole 2 Prese;10/01/2026 12:07:51;10/01/2026 08:22:04;40,374
83604189;GM709PN;GM709PN;Gls Cosenza;TYPE2_C;d445a608-44e5-41a6-a06c-a4ffe9fbbc1b;58h 48m 27s;20XP22T3KK4AL01214 - Juice Pole 2 Prese;12/01/2026 06:12:57;09/01/2026 19:24:30;40,248
83604191;GS820JN;GS820JN;Gls Cosenza;TYPE2_C;e558c966-d164-41f9-b27a-96e5fd156d8b;31h 24m 9s;21XK11T2J03BF00817 - Juice Box 9;11/01/2026 01:31:52;09/01/2026 18:07:42;59,818
83510720;GM100FB;GM100FB;Gls Cosenza;TYPE2_C;2e978926-3e8f-4270-b182-722576d79ba6;31h 24m 33s;21XK11T2J03BF01379 - Juice Box 8;11/01/2026 01:31:53;09/01/2026 18:07:19;56,92
83601661;GR637XD;GR637XD;Gls Cosenza;TYPE2_C;5bc8d340-2827-4ccf-876b-b9f394de52e8;31h 37m 28s;21XK11T2J03BF00819 - Juice Box 7;11/01/2026 01:31:51;09/01/2026 17:54:23;38,326
83604192;GR628XD;GR628XD;Gls Cosenza;TYPE2_C;33026c8a-7f7c-4e38-9c3f-ba37506926bd;32h 28m 36s;21XK11T2J03BF01380 - Juice Box 5;11/01/2026 01:31:55;09/01/2026 17:03:18;56,328
83601661;GR637XD;GR637XD;Gls Cosenza;TYPE2_C;6a54bb5b-0ed1-4510-bb80-4743ca62b3c7;32h 31m 40s;21XK11T2J03BF01377 - Juice Box 6;11/01/2026 01:31:52;09/01/2026 17:00:11;43,02
85073115;GS691VF2;GS691VF2;Gls Cosenza;TYPE2_C;79da30f1-f5e0-4b5f-b943-b35fcfcb2d08;0h 0m 2s;21XK11T2J03BF00818 - Juice Box 2;09/01/2026 16:45:25;09/01/2026 16:45:22;0,002
85073115;GS691VF2;GS691VF2;Gls Cosenza;TYPE2_C;54224c57-e246-4dbf-9cc4-ca58bc42929f;0h 0m 44s;21XK11T2J03BF00818 - Juice Box 2;09/01/2026 16:45:01;09/01/2026 16:44:16;0
83511001;GM099FB;GM099FB;Gls Cosenza;TYPE2_C;d16cf1e5-2893-4dea-a11c-af6940504977;33h 18m 6s;21XK11T2J03BF01376 - Juice Box 3;11/01/2026 01:31:53;09/01/2026 16:13:47;46,038
83601537;GM098FB;GM098FB;Gls Cosenza;TYPE2_C;0bcdfcbd-c784-458e-8753-d2bd303d5ace;33h 34m 44s;21XK11T2J03BF00793 - Juice Box 1;11/01/2026 01:31:51;09/01/2026 15:57:07;46,746
83662927;GS824JN;GS824JN;Gls Cosenza;TYPE2_C;135c0336-6860-40ec-b453-24f5b4c66807;33h 39m 59s;21XK11T2J03BF00797 - Juice Box 4;11/01/2026 01:31:51;09/01/2026 15:51:52;53,858
85048281;GY024FX;GY024FX;Gls Cosenza;TYPE2_C;d3a6da55-28e7-4fdf-b683-173d7b61cb1f;2h 25m 54s;21XK11T2J03BF00817 - Juice Box 9;09/01/2026 13:06:45;09/01/2026 10:40:50;26,674
85048281;GY024FX;GY024FX;Gls Cosenza;TYPE2_C;3abd1b70-fc28-4257-8bad-cb66ec0e1184;0h 24m 38s;21XK11T2J03BF00817 - Juice Box 9;09/01/2026 10:22:17;09/01/2026 09:57:38;4,36
83601659;GS690EP;GS690EP;Gls Cosenza;TYPE2_C;14e4e5c6-f739-4dd2-9bc9-43e210bcf28e;4h 18m 19s;21XK11T2J03BF01380 - Juice Box 5;09/01/2026 13:04:57;09/01/2026 08:46:38;41,996
83604192;GR628XD;GR628XD;Gruppo Chiappetta;CCS2;e29471c1-f289-4ddc-9a70-3fb364126448;0h 57m 49s;22BZ3369A - OP-15599573 - Gruppo Chiappetta;09/01/2026 09:05:43;09/01/2026 08:07:53;50,211
85048280;GF923SW;GF923SW;Gls Cosenza;TYPE2_C;418887e0-9b20-43be-b74d-ce8b57e8e96c;5h 58m 54s;20XP22T3KK4AL01214 - Juice Pole 2 Prese;09/01/2026 12:15:56;09/01/2026 06:17:01;11,754
83604192;GR628XD;GR628XD;Gls Cosenza;TYPE2_C;8ce9d475-8542-4447-a753-0b893bffd4d5;0h 0m 8s;21XK11T2J03BF01377 - Juice Box 6;09/01/2026 06:12:42;09/01/2026 06:12:33;0
83604189;GM709PN;GM709PN;Gls Cosenza;TYPE2_C;7df526ca-c94e-48f5-8da3-a9c114eb4850;11h 38m 36s;20XP22T3KK4AL01214 - Juice Pole 2 Prese;09/01/2026 06:38:58;08/01/2026 19:00:21;50,606
83604189;GM709PN;GM709PN;Gls Cosenza;TYPE2_C;f08532ef-aa70-4469-9f26-5319c9e61add;0h 2m 7s;20XP22T3KK4AL01214 - Juice Pole 2 Prese;08/01/2026 18:59:42;08/01/2026 18:57:35;0
83604189;GM709PN;GM709PN;Gls Cosenza;TYPE2_C;e77f94cc-2528-4ad7-83e7-9789ae5a1850;0h 2m 4s;20XP22T3KK4AL01214 - Juice Pole 2 Prese;08/01/2026 18:57:23;08/01/2026 18:55:18;0
83604189;GM709PN;GM709PN;Gls Cosenza;TYPE2_C;a8f4a28c-e12f-41ff-adf6-236a353f7409;0h 1m 3s;20XP22T3KK4AL01214 - Juice Pole 2 Prese;08/01/2026 18:55:10;08/01/2026 18:54:06;0
83604191;GS820JN;GS820JN;Gls Cosenza;TYPE2_C;4ad0a5c4-2b7e-48b6-98ec-af74e905dc61;12h 2m 28s;21XK11T2J03BF01379 - Juice Box 8;09/01/2026 06:26:46;08/01/2026 18:24:17;40,348
83662927;GS824JN;GS824JN;Gls Cosenza;TYPE2_C;dca12117-d3ef-4fb7-86cf-e8f22238deff;13h 1m 10s;21XK11T2J03BF00819 - Juice Box 7;09/01/2026 06:12:41;08/01/2026 17:11:30;48,396
83510720;GM100FB;GM100FB;Gls Cosenza;TYPE2_C;2abd30bb-a644-4db0-9575-8926d210f3e6;14h 32m 16s;21XK11T2J03BF00797 - Juice Box 4;09/01/2026 07:22:21;08/01/2026 16:50:04;55,088
83604192;GR628XD;GR628XD;Gls Cosenza;TYPE2_C;fbd912fa-74b3-4f60-a4a0-bcb320b04411;13h 27m 28s;21XK11T2J03BF01377 - Juice Box 6;09/01/2026 06:14:10;08/01/2026 16:46:41;0,004
83511001;GM099FB;GM099FB;Gls Cosenza;TYPE2_C;ba9fd092-6c99-452c-afb2-153d70a979ff;13h 34m 27s;21XK11T2J03BF01380 - Juice Box 5;09/01/2026 05:59:51;08/01/2026 16:25:24;48,648
85073115;GS691VF2;GS691VF2;Gls Cosenza;TYPE2_C;1aa7111b-5e02-4387-b989-28ae2fe8b1ad;13h 7m 0s;21XK11T2J03BF01376 - Juice Box 3;09/01/2026 05:30:00;08/01/2026 16:23:00;23,562
83601537;GM098FB;GM098FB;Gls Cosenza;TYPE2_C;e7300f07-aad6-4721-aecd-1599014fa3e0;13h 49m 8s;21XK11T2J03BF00793 - Juice Box 1;09/01/2026 05:28:15;08/01/2026 15:39:07;21,85
83604193;GS610JM;GS610JM;Gls Cosenza;TYPE2_C;c4b6ac09-c8cc-4c78-a415-2c242f4459c2;3h 49m 18s;20XP22T3KK4AL01214 - Juice Pole 2 Prese;08/01/2026 18:46:16;08/01/2026 14:56:58;27,692
83604191;GS820JN;GS820JN;Gls Cosenza;TYPE2_C;0e23b89e-e078-4d5f-8598-fc5efb17fb29;18h 26m 32s;21XK11T2J03BF00818 - Juice Box 2;09/01/2026 07:21:37;08/01/2026 12:55:04;38,162
85048280;GF923SW;GF923SW;Gls Cosenza;TYPE2_C;e64e3e12-718e-41e3-aa2d-c0fbe9fd6359;5h 41m 10s;20XP22T3KK4AL01214 - Juice Pole 2 Prese;08/01/2026 11:47:41;08/01/2026 06:06:30;13,45
83601684;GS874LZ;GS874LZ;Gls Cosenza;TYPE2_C;e868cc99-1021-4746-b6ae-a35de84edb1b;12h 10m 27s;23XK11M2J03BF00236 - Juice Box Dario;08/01/2026 07:40:48;07/01/2026 19:30:21;31,917
83604189;GM709PN;GM709PN;Gls Cosenza;TYPE2_C;b806489d-19ce-417a-9c73-70ca8be5b4c0;11h 19m 36s;20XP22T3KK4AL01214 - Juice Pole 2 Prese;08/01/2026 06:36:36;07/01/2026 19:17:00;45,524
83604191;GS820JN;GS820JN;Gls Cosenza;TYPE2_C;b0aa9115-336c-413f-982e-0e4cbbf289b7;12h 57m 14s;21XK11T2J03BF00817 - Juice Box 9;08/01/2026 06:53:13;07/01/2026 17:55:58;41,38
83604191;GS820JN;GS820JN;Gls Cosenza;TYPE2_C;6f86c4d6-edfb-48c4-9d9a-16dadbaa7a64;13h 0m 46s;21XK11T2J03BF01381 - Juice Box 10;08/01/2026 06:54:22;07/01/2026 17:53:35;62,67
83510720;GM100FB;GM100FB;Gls Cosenza;TYPE2_C;a755798c-6600-4351-80da-1b250c721c7d;13h 27m 51s;21XK11T2J03BF01380 - Juice Box 5;08/01/2026 07:20:45;07/01/2026 17:52:54;54,4
83601537;GM098FB;GM098FB;Gls Cosenza;TYPE2_C;59d082dc-b3fd-40f8-829c-c1040fbd5b9a;11h 48m 22s;21XK11T2J03BF00819 - Juice Box 7;08/01/2026 05:27:01;07/01/2026 17:38:39;28,414
83601661;GR637XD;GR637XD;Gls Cosenza;TYPE2_C;6d2b2bdf-bbd7-431a-966b-3c855ee1b90f;13h 10m 24s;21XK11T2J03BF01379 - Juice Box 8;08/01/2026 06:11:26;07/01/2026 17:01:01;30,116
85073115;GS691VF2;GS691VF2;Gls Cosenza;TYPE2_C;e3d6dbd5-2847-45aa-9b36-c0476ca34bce;12h 56m 54s;21XK11T2J03BF00793 - Juice Box 1;08/01/2026 05:26:59;07/01/2026 16:30:05;23,772
83511001;GM099FB;GM099FB;Gls Cosenza;TYPE2_C;950639f1-6ded-40ee-b6fc-df165b869059;13h 40m 37s;21XK11T2J03BF01376 - Juice Box 3;08/01/2026 06:00:46;07/01/2026 16:20:09;40,052
83662927;GS824JN;GS824JN;Gls Cosenza;TYPE2_C;3507a8ff-6bfa-4248-a1aa-4fd6be53ad9e;14h 35m 0s;21XK11T2J03BF00797 - Juice Box 4;08/01/2026 06:25:11;07/01/2026 15:50:10;62,718
83604192;GR628XD;GR628XD;Gls Cosenza;TYPE2_C;9e4b44fc-b096-4356-9aa4-2802b03699e9;15h 34m 36s;21XK11T2J03BF01377 - Juice Box 6;08/01/2026 07:17:58;07/01/2026 15:43:21;48,218
83604191;GS820JN;GS820JN;-;CCS2;c344c8f1-2f42-4d3b-9f49-8e0647f2c8a3;0h 23m 8s;22BZ3424B - OP-17146561;07/01/2026 11:46:02;07/01/2026 11:22:53;24,68
85048281;GY024FX;GY024FX;Gls Cosenza;TYPE2_C;3894cdb1-99dd-42e3-8798-3fde9e744bcd;4h 2m 4s;21XK11T2J03BF00817 - Juice Box 9;07/01/2026 13:33:49;07/01/2026 09:31:44;44,068
85048280;GF923SW;GF923SW;Gls Cosenza;TYPE2_C;59345e3a-3f6e-4671-8d2f-5eb9c4f4422c;4h 55m 4s;20XP22T3KK4AL01214 - Juice Pole 2 Prese;07/01/2026 10:32:26;07/01/2026 05:37:22;13,472
83601684;GS874LZ;GS874LZ;Gls Cosenza;TYPE2_C;b3d2801c-8ab1-4c61-ba5f-a2fc385301ce;14h 56m 36s;23XK11M2J03BF00236 - Juice Box Dario;06/01/2026 10:09:08;05/01/2026 19:12:31;37,159
83604189;GM709PN;GM709PN;Gls Cosenza;TYPE2_C;5d038362-a494-4423-8637-b7c0092f6050;36h 47m 3s;20XP22T3KK4AL01214 - Juice Pole 2 Prese;07/01/2026 07:22:55;05/01/2026 18:35:52;46,09
83511001;GM099FB;GM099FB;Gls Cosenza;TYPE2_C;23aaf8f0-ee61-4ec4-850e-1abeac4df2a7;37h 49m 34s;21XK11T2J03BF01379 - Juice Box 8;07/01/2026 06:07:44;05/01/2026 16:18:09;31,464
83604192;GR628XD;GR628XD;Gls Cosenza;TYPE2_C;50d214ca-7bcd-430b-a847-f0bc5733d3a9;39h 32m 2s;21XK11T2J03BF00819 - Juice Box 7;07/01/2026 07:30:11;05/01/2026 15:58:09;46,97
83604191;GS820JN;GS820JN;Gls Cosenza;TYPE2_C;5c3023bb-4c05-4c4d-b00b-c65443edb239;39h 40m 37s;21XK11T2J03BF01380 - Juice Box 5;07/01/2026 06:46:47;05/01/2026 15:06:10;32,112
83601537;GM098FB;GM098FB;Gls Cosenza;TYPE2_C;fdb5e69e-43ab-45ef-8781-620a54281c08;39h 39m 44s;21XK11T2J03BF00797 - Juice Box 4;07/01/2026 05:37:55;05/01/2026 13:58:10;46,984
85073115;GS691VF2;GS691VF2;Gls Cosenza;TYPE2_C;9003da8a-dd86-4765-b3d8-41d3531b0c64;47h 57m 22s;21XK11T2J03BF00793 - Juice Box 1;07/01/2026 05:38:15;05/01/2026 05:40:53;0
85048280;GF923SW;GF923SW;Gls Cosenza;TYPE2_C;5cdecd27-0f4e-41e0-9485-da2bf43442d8;5h 40m 48s;20XP22T3KK4AL01214 - Juice Pole 2 Prese;05/01/2026 11:19:12;05/01/2026 05:38:23;19,216
83601684;GS874LZ;GS874LZ;Gls Cosenza;TYPE2_C;0d46a708-141a-4f6b-96b0-627641bc4bef;13h 37m 20s;23XK11M2J03BF00236 - Juice Box Dario;04/01/2026 12:56:35;03/01/2026 23:19:14;37,296
85048280;GF923SW;GF923SW;Gls Cosenza;TYPE2_C;4b86e19f-1512-4627-8c63-a3087fafe836;2h 49m 37s;20XP22T3KK4AL01214 - Juice Pole 2 Prese;03/01/2026 10:43:19;03/01/2026 07:53:41;12,682
85073096;HA748ME;HA748ME;Gls Cosenza;TYPE2_C;793ae486-b6b7-4b50-8d10-cef4ffb0a21e;0h 0m 7s;21XK11T2J03BF00793 - Juice Box 1;02/01/2026 18:32:58;02/01/2026 18:32:51;0
83511001;GM099FB;GM099FB;Gls Cosenza;TYPE2_C;26e02e73-78c8-4b14-a728-1ec7db988dd4;64h 23m 21s;20XP22T3KK4AL01214 - Juice Pole 2 Prese;05/01/2026 08:27:22;02/01/2026 16:04:00;47,858
83601661;GR637XD;GR637XD;Gls Cosenza;TYPE2_C;a111ae92-66be-4740-90e3-0a7c463f6c18;62h 42m 49s;21XK11T2J03BF01379 - Juice Box 8;05/01/2026 06:24:28;02/01/2026 15:41:39;29,558
85073096;HA748ME;HA748ME;Gls Cosenza;TYPE2_C;827ea292-31b1-48cb-b68d-35bdfa5d5a97;0h 0m 4s;21XK11T2J03BF00793 - Juice Box 1;02/01/2026 15:32:43;02/01/2026 15:32:39;0,016
85073096;HA748ME;HA748ME;Gls Cosenza;TYPE2_C;559435f4-a36d-49d4-91e5-7209d26d14e6;0h 1m 13s;21XK11T2J03BF00793 - Juice Box 1;02/01/2026 15:32:46;02/01/2026 15:31:33;0
83601659;GS690EP;GS690EP;Gls Cosenza;TYPE2_C;0b77ba69-f34c-4e8a-988d-f0a8082b2594;3h 29m 54s;21XK11T2J03BF00817 - Juice Box 9;02/01/2026 18:53:21;02/01/2026 15:23:26;24,514
83510720;GM100FB;GM100FB;Gls Cosenza;TYPE2_C;1d769ebf-7698-4e0c-ae5d-105bd974f7fa;0h 0m 0s;21XK11T2J03BF01376 - Juice Box 3;02/01/2026 15:19:34;02/01/2026 15:19:34;44,056
83604193;GS610JM;GS610JM;Gls Cosenza;TYPE2_C;7191f307-afa0-40b1-b4cb-6025690f28fd;3h 10m 12s;21XK11T2J03BF01381 - Juice Box 10;02/01/2026 18:21:54;02/01/2026 15:11:41;34,314
85073115;GS691VF2;GS691VF2;Gls Cosenza;TYPE2_C;2a2527e1-1334-4456-a927-5a79dc14dd7e;62h 57m 40s;21XK11T2J03BF00818 - Juice Box 2;05/01/2026 05:41:05;02/01/2026 14:43:24;24,824
85073115;GS691VF2;GS691VF2;Gls Cosenza;TYPE2_C;fb8c38bc-859e-45aa-8aa9-cef17f847d11;0h 0m 0s;21XK11T2J03BF00793 - Juice Box 1;02/01/2026 14:43:13;02/01/2026 14:43:13;0
85073115;GS691VF2;GS691VF2;Gls Cosenza;TYPE2_C;5c4c8196-b36b-498b-93bc-e9ee83fdc155;0h 0m 26s;21XK11T2J03BF00793 - Juice Box 1;02/01/2026 14:42:52;02/01/2026 14:42:37;0
83604191;GS820JN;GS820JN;Gls Cosenza;TYPE2_C;08cf8f7b-bee4-46ea-804d-77f8532f0177;64h 2m 58s;21XK11T2J03BF00819 - Juice Box 7;05/01/2026 06:45:27;02/01/2026 14:42:29;29
85073115;GS691VF2;GS691VF2;Gls Cosenza;TYPE2_C;c5815305-57fe-4d5d-bb27-a24f6830b296;0h 1m 35s;21XK11T2J03BF00793 - Juice Box 1;02/01/2026 14:42:34;02/01/2026 14:40:59;0
83662927;GS824JN;GS824JN;Gls Cosenza;TYPE2_C;59886b78-6540-4c86-bbda-dc778b3b1f44;0h 0m 0s;21XK11T2J03BF01377 - Juice Box 6;02/01/2026 14:05:05;02/01/2026 14:05:05;52,726
83604192;GR628XD;GR628XD;Gls Cosenza;TYPE2_C;8c1dee5c-a0eb-4482-b966-e1442b6acfca;66h 14m 18s;21XK11T2J03BF00797 - Juice Box 4;05/01/2026 07:02:55;02/01/2026 12:48:36;28,092
85048280;GF923SW;GF923SW;Gls Cosenza;TYPE2_C;f9ce03b4-229a-4540-a4ec-1f368f1968b4;3h 17m 24s;21XK11T2J03BF00793 - Juice Box 1;02/01/2026 08:55:17;02/01/2026 05:37:53;16,409
